Name,url,tags
Farming Simulator 2011,https://store.steampowered.com/app/90200/Farming_Simulator_2011/?snr=1_7_7_7000_150_49,"Simulation,Farming Sim,Agriculture,Multiplayer,Farming,Open World,Singleplayer"
Children of Silentown,https://store.steampowered.com/app/1108000/Children_of_Silentown/?snr=1_7_7_7000_150_49,"Atmospheric,Adventure,Point & Click,Puzzle,Story Rich,Female Protagonist,Horror,Mystery,Dark,Hand-drawn,Colorful,2D,Multiple Endings,Surreal,Cartoony,Stylized,Beautiful,Singleplayer,Indie,Psychological Horror"
Super Meat Boy,https://store.steampowered.com/app/40800/Super_Meat_Boy/?snr=1_7_7_7000_150_49,"Precision Platformer,Platformer,Difficult,Indie,2D Platformer,Pixel Graphics,2D,Singleplayer,Great Soundtrack,Fast-Paced,Retro,Controller,Unforgiving,Gore,Action,Time Attack,Funny,Comedy,Side Scroller,Replay Value"
"Imperivm RTC - HD Edition ""Great Battles of Rome""",https://store.steampowered.com/app/752580/Imperivm_RTC__HD_Edition_Great_Battles_of_Rome/?snr=1_7_7_7000_150_49,"Strategy,RTS,Wargame,Historical,2D,Military,Old School,Combat,Multiplayer,PvP,Singleplayer,Funny,Rome"
Rampage Knights,https://store.steampowered.com/app/314410/Rampage_Knights/?snr=1_7_7_7000_150_49,"Co-op,Action Roguelike,Action,Beat 'em up,Roguelike,Indie,Multiplayer,Adventure,RPG,Local Co-Op,Online Co-Op,Roguelite,Dungeon Crawler,2D,Funny,Hack and Slash,Difficult,Side Scroller,Procedural Generation,Local Multiplayer"
KUBOOM,https://store.steampowered.com/app/513000/KUBOOM/?snr=1_7_7_7000_150_49,"Free to Play,Action,Multiplayer,FPS,Shooter,First-Person,Psychological Horror,Adventure,Indie,Pixel Graphics,Casual,Massively Multiplayer,Parkour,Gore,Singleplayer,Survival,Open World,Funny,Memes,Horror"
Eador. Imperium,https://store.steampowered.com/app/477730/Eador_Imperium/?snr=1_7_7_7000_150_49,"Strategy,Indie,RPG,Turn-Based,Turn-Based Strategy,Fantasy,4X"
Amairo Chocolate 2,https://store.steampowered.com/app/2022290/Amairo_Chocolate_2/?snr=1_7_7_7000_150_49,"Visual Novel,Dating Sim,Casual,Funny,Relaxing,Romance,Choices Matter,Multiple Endings,Story Rich,Anime,Adventure,Emotional,Singleplayer,Hentai,Sexual Content"
UBOAT,https://store.steampowered.com/app/494840/UBOAT/?snr=1_7_7_7000_150_49,"Early Access,World War II,Simulation,Naval Combat,Submarine,Military,Naval,War,Open World,Realistic,Historical,Action,Singleplayer,Moddable,Shooter,Management,Physics,Replay Value,Sandbox,RTS"
SLUDGE LIFE 2,https://store.steampowered.com/app/2275150/SLUDGE_LIFE_2/?snr=1_7_7_7000_150_49,"Adventure,Exploration,Action-Adventure,Colorful,First-Person,Stylized,Atmospheric,Funny,Comedy,Indie,Nudity,Controller,Conversation,Singleplayer"
Hammerwatch,https://store.steampowered.com/app/239070/Hammerwatch/?snr=1_7_7_7000_150_49,"Dungeon Crawler,Indie,RPG,Co-op,Pixel Graphics,Action,Local Co-Op,Online Co-Op,Adventure,Hack and Slash,Retro,Fantasy,Multiplayer,2D,4 Player Local,Top-Down,Singleplayer,Local Multiplayer,Roguelike,Level Editor"
Farm Frenzy: Refreshed,https://store.steampowered.com/app/1435780/Farm_Frenzy_Refreshed/?snr=1_7_7_7000_150_49,"Casual,Simulation,Farming Sim,Time Management,3D,Agriculture,Point & Click,Crafting,Cute,Management,Colorful,Strategy,Nature,Family Friendly,Singleplayer,Resource Management"
Cute Honey: Bunny Girl,https://store.steampowered.com/app/1740000/Cute_Honey_Bunny_Girl/?snr=1_7_7_7000_150_49,"Strategy,Action,Adventure,Casual,Action-Adventure,Sexual Content,Tower Defense,Turn-Based Strategy,Dating Sim,Puzzle,3D Platformer,Puzzle Platformer,3D,Cute,Drama,Nudity,Relaxing,Education,Magic,Story Rich"
Project: Gorgon,https://store.steampowered.com/app/342940/Project_Gorgon/?snr=1_7_7_7000_150_50,"Massively Multiplayer,RPG,Indie,MMORPG,Early Access,Sexual Content,Fantasy,Open World,Sandbox,Crafting,Adventure"
Fears to Fathom - Norwood Hitchhike,https://store.steampowered.com/app/1763050/Fears_to_Fathom__Norwood_Hitchhike/?snr=1_7_7_7000_150_50,"Psychological Horror,Horror,Atmospheric,Thriller,Retro,Story Rich,Dark,Narration,Walking Simulator,Exploration,Adventure,Conversation,Driving,Episodic,Crime,Casual,Singleplayer,Perma Death,Psychological,Noir"
Amnesia™: Memories,https://store.steampowered.com/app/359390/Amnesia_Memories/?snr=1_7_7_7000_150_50,"Otome,Visual Novel,Female Protagonist,Romance,Anime,Dating Sim,Multiple Endings,Adventure,Mystery,Singleplayer,Story Rich,Choices Matter,Psychological Horror,Horror,Cute,Comedy,Sexual Content,Drama,Psychological,Great Soundtrack"
Danganronpa Another Episode: Ultra Despair Girls,https://store.steampowered.com/app/555950/Danganronpa_Another_Episode_Ultra_Despair_Girls/?snr=1_7_7_7000_150_50,"Anime,Female Protagonist,Action,Third-Person Shooter,Story Rich,Singleplayer,Sexual Content,Great Soundtrack,Visual Novel,Violent,Mature,Nudity,Psychological Horror,Puzzle,Horror,Adventure,Dark,Detective,Survival Horror,Mystery"
Flirt,https://store.steampowered.com/app/1225110/Flirt/?snr=1_7_7_7000_150_50,"Dating Sim,Life Sim,Casual,Romance,Experimental,Character Customization,3D,LGBTQ+,Conversation,Simulation,Cartoony,Comedy,Online Co-Op,Multiplayer,Mature,Nudity,Sexual Content,Social Deduction"
Mount & Blade: Warband,https://store.steampowered.com/app/48700/Mount__Blade_Warband/?snr=1_7_7_7000_150_50,"Medieval,RPG,Open World,Strategy,Sandbox,Multiplayer,Action,Moddable,Military,Adventure,Horses,Singleplayer,Realistic,First-Person,Historical,Third Person,Simulation,Hack and Slash,Fantasy,Indie"
Dead Estate,https://store.steampowered.com/app/1484720/Dead_Estate/?snr=1_7_7_7000_150_50,"Action Roguelike,Roguelike,Twin Stick Shooter,Replay Value,Difficult,Perma Death,Action,Dungeon Crawler,Shooter,Isometric,Horror,Demons,Zombies,Procedural Generation,Pixel Graphics,Sexual Content,Gore,Anime,Singleplayer,2D"
Iron Order 1919,https://store.steampowered.com/app/1997780/Iron_Order_1919/?snr=1_7_7_7000_150_50,"Simulation,Strategy,Alternate History,War,Grand Strategy,Massively Multiplayer,RTS,Time Management,Strategy RPG,Board Game,Political Sim,Real Time Tactics,Wargame,2D,3D,Realistic,Historical,Military,Political,Steampunk"
Tick Tock: A Tale for Two,https://store.steampowered.com/app/790740/Tick_Tock_A_Tale_for_Two/?snr=1_7_7_7000_150_50,"Puzzle,Co-op,Adventure,Indie,Online Co-Op,Casual,Multiplayer,Mystery,Point & Click,Local Co-Op,Co-op Campaign,Local Multiplayer,Story Rich,Atmospheric,Family Friendly,Psychological Horror,Horror,2D,Escape Room,Short"
Deflector,https://store.steampowered.com/app/1736550/Deflector/?snr=1_7_7_7000_150_50,"Roguelite,Hack and Slash,RPG,Difficult,Bullet Hell,Singleplayer,Action Roguelike,Top-Down,Nonlinear,Stylized,Roguelike,Replay Value,Action,Colorful,Combat,Action-Adventure,3D,Demons,Robots,Atmospheric"
PULSAR: Lost Colony,https://store.steampowered.com/app/252870/PULSAR_Lost_Colony/?snr=1_7_7_7000_150_50,"Space,Co-op,Open World,Adventure,Multiplayer,Space Sim,Action,Sci-fi,Online Co-Op,First-Person,Early Access,Indie,VR,Singleplayer,FPS,Colorful,Aliens,Futuristic,Robots,6DOF"
SpyParty,https://store.steampowered.com/app/329070/SpyParty/?snr=1_7_7_7000_150_50,"Multiplayer,Strategy,Detective,Indie,Stealth,Early Access,Action,Simulation,Mystery,Competitive,Assassin,Social Deduction,Co-op,Sniper,Singleplayer"
Songs of Syx,https://store.steampowered.com/app/1162750/Songs_of_Syx/?snr=1_7_7_7000_150_50,"Early Access,City Builder,Colony Sim,Strategy,Base Building,Singleplayer,Grand Strategy,Sandbox,Building,2D,Top-Down,Simulation,Pixel Graphics,Combat,Moddable,Survival,Open World,Medieval,Fantasy,Economy"
ANVIL,https://store.steampowered.com/app/1487390/ANVIL/?snr=1_7_7_7000_150_50,"Top-Down Shooter,Action Roguelike,Online Co-Op,Multiplayer,Roguelike,Action,Twin Stick Shooter,Shooter,Top-Down,Bullet Hell,Sci-fi,Co-op,Roguelite,Early Access,Hack and Slash,Singleplayer"
ASTLIBRA Revision,https://store.steampowered.com/app/1718570/ASTLIBRA_Revision/?snr=1_7_7_7000_150_50,"Action RPG,2D,JRPG,Side Scroller,Drama,Metroidvania,Time Travel,RPG,Spectacle fighter,Fantasy,Action,Dragons,Swordplay,Demons,Gothic,Futuristic,Modern,Mythology,Adventure,Supernatural"
МЕМОЛОГИЯ,https://store.steampowered.com/app/1572810/_/?snr=1_7_7_7000_150_51,"Memes,Parody,Cats,Comedy,LGBTQ+,Casual,Clicker,Adventure,Space,RPG,Simulation,Dark Fantasy,Action,Indie,Choices Matter,Puzzle,Visual Novel,Dark Comedy,Anime,Singleplayer"
Technicity,https://store.steampowered.com/app/781180/Technicity/?snr=1_7_7_7000_150_50,"3D,City Builder,Sandbox,Building,Crafting,Simulation,Open World,Automation,Online Co-Op,Singleplayer,First-Person,Multiplayer,Transportation,Exploration,Modern,Realistic,Economy,Co-op,Flight,Resource Management"
Choo Choo Survivor,https://store.steampowered.com/app/2336200/Choo_Choo_Survivor/?snr=1_7_7_7000_150_51,"Trains,Action Roguelike,RPG,Bullet Hell,Pixel Graphics,2D,Action,Singleplayer,Arcade,Action RPG,Roguelike,Roguelite,Perma Death,Top-Down,Survival Horror,Horror,Post-apocalyptic,Gun Customization,Zombies,Dark"
Vertigo 2,https://store.steampowered.com/app/843390/Vertigo_2/?snr=1_7_7_7000_150_51,"Indie,VR,Sci-fi,First-Person,Shooter,Female Protagonist,Singleplayer,FPS,Action-Adventure,Aliens,Comedy,Colorful,Adventure,Combat,Action,Lovecraftian,Violent,3D,Gore,Soundtrack"
Father's Day,https://store.steampowered.com/app/1800790/Fathers_Day/?snr=1_7_7_7000_150_51,"Indie,Simulation,Psychological Horror,Walking Simulator,Thriller,3D Platformer,Exploration,3D,Cinematic,First-Person,Realistic,Atmospheric,Dark,Psychological,Retro,Mystery,Horror,Story Rich,Linear,Singleplayer"
The Dungeon Of Naheulbeuk: The Amulet Of Chaos,https://store.steampowered.com/app/970830/The_Dungeon_Of_Naheulbeuk_The_Amulet_Of_Chaos/?snr=1_7_7_7000_150_51,"RPG,Turn-Based Tactics,Adventure,Singleplayer,Turn-Based,Strategy,Turn-Based Strategy,Action,Character Customization,Dungeon Crawler,Indie,Funny,Difficult,Tactical,Story Rich,Sexual Content,Third Person,Fantasy,Atmospheric,Great Soundtrack"
Zup! F,https://store.steampowered.com/app/601220/Zup_F/?snr=1_7_7_7000_150_51,"Puzzle,Casual,Indie,Fast-Paced,2D,Physics,Short,Relaxing,Minimalist,Puzzle Platformer,Point & Click,Mouse only,Singleplayer,Cute,Trading Card Game,Cyberpunk,Family Friendly,Atmospheric,PvE,Fighting"
Maitetsu:Last Run!!,https://store.steampowered.com/app/1434480/MaitetsuLast_Run/?snr=1_7_7_7000_150_51,"Sexual Content,Visual Novel,Casual,Anime,Cute,Adventure,Story Rich,Nudity,FPS,Singleplayer,Text-Based,Mature,Hentai,Dating Sim,NSFW,Trains,World War II"
Mad Games Tycoon 2,https://store.steampowered.com/app/1342330/Mad_Games_Tycoon_2/?snr=1_7_7_7000_150_51,"Management,Economy,Game Development,Simulation,Strategy,City Builder,Trading,Building,Programming,Capitalism,Base Building,Sandbox,Character Customization,Multiplayer,PvP,Crafting,3D,Casual,Cartoony,Cartoon"
TSUNDERE MILFIN,https://store.steampowered.com/app/2307220/TSUNDERE_MILFIN/?snr=1_7_7_7000_150_51,"Nudity,Sexual Content,NSFW,Hentai,Anime,Mature,Match 3,Visual Novel,Dating Sim,Romance,Cute,Relaxing,Funny,Casual,Comedy,Singleplayer,Indie,Puzzle"
Haunt Chaser,https://store.steampowered.com/app/1450180/Haunt_Chaser/?snr=1_7_7_7000_150_51,"Online Co-Op,Horror,Action,Early Access,Psychological Horror,Co-op,Co-op Campaign,Supernatural,First-Person,Thriller,Stealth,Artificial Intelligence,Mystery,Atmospheric,Adventure,Psychological,Cinematic,Survival Horror,Dark,Multiplayer"
AntQueen 3D,https://store.steampowered.com/app/1058740/AntQueen_3D/?snr=1_7_7_7000_150_51,"Strategy,Simulation,Indie"
Astride,https://store.steampowered.com/app/1754960/Astride/?snr=1_7_7_7000_150_51,"Horses,RPG,Simulation,Early Access,Casual,Adventure,Realistic,3D,Open World,Singleplayer,Indie,Multiplayer,Third Person"
"Warhammer 40,000: Inquisitor - Prophecy",https://store.steampowered.com/app/1042800/Warhammer_40000_Inquisitor__Prophecy/?snr=1_7_7_7000_150_51,"Action,Adventure,Warhammer 40K,RPG,Indie,Hack and Slash,Action RPG,Multiplayer,Violent,Games Workshop,Sci-fi,Online Co-Op,Isometric,Story Rich,Open World,Aliens,Sexual Content,Dark,Demons,Destruction"
Screaming Chicken: Ultimate Showdown,https://store.steampowered.com/app/1194250/Screaming_Chicken_Ultimate_Showdown/?snr=1_7_7_7000_150_51,"Casual,Multiplayer,Party Game,Arena Shooter,Online Co-Op,Cute,Indie,Funny,Action,Fighting,PvP,Party,Co-op,Memes,Physics,Cartoon,Family Friendly,4 Player Local,Local Multiplayer,Beat 'em up"
Minion Masters,https://store.steampowered.com/app/489520/Minion_Masters/?snr=1_7_7_7000_150_51,"Real Time Tactics,RTS,Multiplayer,Co-op,Card Battler,Free to Play,Strategy RPG,Card Game,PvP,Strategy,Deckbuilding,PvE,Tactical,Competitive,Online Co-Op,Singleplayer,Turn-Based Tactics,Mouse only,Tower Defense,Stylized"
Fireboy & Watergirl: Fairy Tales,https://store.steampowered.com/app/1781350/Fireboy__Watergirl_Fairy_Tales/?snr=1_7_7_7000_150_51,"Action,Adventure,Platformer,Puzzle,2D Platformer,Puzzle Platformer,2D,Cute,Fantasy,Magic,Nature,Female Protagonist,Local Co-Op,Physics,Co-op,Singleplayer"
Alien Shooter,https://store.steampowered.com/app/33100/Alien_Shooter/?snr=1_7_7_7000_150_51,"Shooter,Action,Blood,Aliens,Horror,Gore,Top-Down,Action RPG,Sci-fi,Singleplayer,Isometric,RPG,Beat 'em up,Top-Down Shooter,Looter Shooter,Indie,Arcade,Atmospheric,Arena Shooter,Roguelike"
Guacamelee! 2,https://store.steampowered.com/app/534550/Guacamelee_2/?snr=1_7_7_7000_150_51,"Metroidvania,Adventure,Action,Indie,Platformer,Co-op,Beat 'em up,2D,Local Multiplayer,Funny,Controller,Side Scroller,4 Player Local,Singleplayer,Great Soundtrack,Comedy,Wrestling,Action-Adventure,Multiple Endings,Fantasy"
Apex Point,https://store.steampowered.com/app/2102520/Apex_Point/?snr=1_7_7_7000_150_52,"Racing,Simulation,Automobile Sim,Open World,Realistic,Multiplayer,First-Person,3D,Third Person,Singleplayer,Early Access,Indie,Driving,Choose Your Own Adventure,Exploration,PvP"
Looking Up I See Only A Ceiling,https://store.steampowered.com/app/1742930/Looking_Up_I_See_Only_A_Ceiling/?snr=1_7_7_7000_150_52,"Adventure,Psychological,Short,Point & Click,Multiple Endings,Atmospheric,Mystery,Anime,Female Protagonist,Story Rich,Psychological Horror,Horror,Visual Novel,Interactive Fiction,Hand-drawn,2D,Stylized,First-Person,Exploration,Pixel Graphics"
Blitzkrieg 3,https://store.steampowered.com/app/235380/Blitzkrieg_3/?snr=1_7_7_7000_150_52,"Strategy,World War II,RTS,Military,War,Tactical,Real Time Tactics,Multiplayer,Historical,Tanks,Singleplayer,PvP,Massively Multiplayer,Competitive,Simulation,Early Access,Realistic,Difficult,Real-Time,Real-Time with Pause"
Ghostrunner,https://store.steampowered.com/app/1139900/Ghostrunner/?snr=1_7_7_7000_150_52,"Action,Cyberpunk,Fast-Paced,First-Person,Difficult,Swordplay,Singleplayer,Futuristic,Violent,Hack and Slash,Sci-fi,Great Soundtrack,Action-Adventure,Combat,Adventure,Fighting,Post-apocalyptic,Strategy,Shooter,Interactive Fiction"
Portal Knights,https://store.steampowered.com/app/374040/Portal_Knights/?snr=1_7_7_7000_150_52,"Adventure,Sandbox,Multiplayer,RPG,Building,Crafting,Survival,Co-op,Action,Exploration,Singleplayer,Fantasy,Voxel,Casual,Cute,Early Access,Dungeon Crawler,Third Person,Local Co-Op,Great Soundtrack"
Project Hospital,https://store.steampowered.com/app/868360/Project_Hospital/?snr=1_7_7_7000_150_52,"Simulation,Management,Building,Medical Sim,Strategy,Economy,Indie,Sandbox,Resource Management,City Builder,Singleplayer,Realistic,Base Building,2D,Isometric,Education,Real-Time with Pause,Moddable,Replay Value,Great Soundtrack"
Gachi Heroes,https://store.steampowered.com/app/944220/Gachi_Heroes/?snr=1_7_7_7000_150_52,"Memes,Comedy,Funny,Casual,Indie,Action,Nudity,Adventure,Sexual Content,LGBTQ+,Experimental,2D,Fast-Paced,Colorful,Score Attack,Clicker,Relaxing,Singleplayer,Psychological Horror,RPG"
Dungeons & Treasure VR,https://store.steampowered.com/app/686360/Dungeons__Treasure_VR/?snr=1_7_7_7000_150_52,"Action Roguelike,Indie,Action,Adventure,VR,Dungeon Crawler,Fantasy,Co-op,Multiplayer,Roguelite,RPG,Replay Value,Cartoony,Online Co-Op,Action-Adventure,Hack and Slash,Roguelike"
Legion TD 2 - Multiplayer Tower Defense,https://store.steampowered.com/app/469600/Legion_TD_2__Multiplayer_Tower_Defense/?snr=1_7_7_7000_150_52,"Tower Defense,Multiplayer,Auto Battler,Strategy,Replay Value,PvP,Competitive,PvE,Online Co-Op,Co-op,Base Building,Resource Management,Fantasy,Sci-fi,Magic,3D,Mechs,Survival,2D,Medieval"
Idle Monster TD: Evolved,https://store.steampowered.com/app/1887930/Idle_Monster_TD_Evolved/?snr=1_7_7_7000_150_52,"Idler,Tower Defense,Strategy,Auto Battler,Time Management,Clicker,Fantasy,PvE,Team-Based,Deckbuilding,3D,Magic,Combat,Management,Tactical,Casual,Cute,Colorful,Free to Play,Resource Management"
Risk of Rain,https://store.steampowered.com/app/248820/Risk_of_Rain/?snr=1_7_7_7000_150_52,"Action Roguelike,Roguelike,Indie,Platformer,Action,Pixel Graphics,Great Soundtrack,Online Co-Op,Difficult,Perma Death,Co-op,2D,Local Co-Op,Roguelite,Multiplayer,RPG,Singleplayer,Addictive,Replay Value,Survival"
Choice of Life: Middle Ages,https://store.steampowered.com/app/1337890/Choice_of_Life_Middle_Ages/?snr=1_7_7_7000_150_52,"Choices Matter,Medieval,Card Game,Choose Your Own Adventure,Life Sim,RPG,Casual,Funny,Adventure,Multiple Endings,2D,Simulation,Fantasy,Atmospheric,Magic,Comedy,Singleplayer,Dark Humor,Stylized,Colorful"
Disciples: Liberation,https://store.steampowered.com/app/1287840/Disciples_Liberation/?snr=1_7_7_7000_150_52,"RPG,Strategy,Dark Fantasy,Tactical RPG,Female Protagonist,Turn-Based Strategy,Multiple Endings,Turn-Based Tactics,Tactical,Isometric,Singleplayer,Gore,PvP,Atmospheric,Sexual Content,Turn-Based Combat,Story Rich,Horror,Vampire,Werewolves"
35MM,https://store.steampowered.com/app/466500/35MM/?snr=1_7_7_7000_150_52,"FPS,Survival Horror,Walking Simulator,Hidden Object,Shooter,First-Person,Visual Novel,Horror,Psychological Horror,Choices Matter,Multiple Endings,Story Rich,Exploration,Open World,Puzzle,Realistic,Action,Atmospheric,Sci-fi,Post-apocalyptic"
Star Rangers,https://store.steampowered.com/app/2276080/Star_Rangers/?snr=1_7_7_7000_150_52,"RPG,Flight,Action RPG,Action Roguelike,Top-Down,Space,Realistic,Futuristic,Sci-fi,Early Access,Bullet Time,PvE,Grid-Based Movement,Singleplayer,Isometric"
Dream Park Story,https://store.steampowered.com/app/2119660/Dream_Park_Story/?snr=1_7_7_7000_150_52,"Simulation,Casual,Strategy,Colony Sim,Life Sim,City Builder,2D,Pixel Graphics,Cute,Retro,Indie,Building,Economy,Resource Management,Singleplayer"
Sakura Hime,https://store.steampowered.com/app/1732740/Sakura_Hime/?snr=1_7_7_7000_150_53,"Hentai,Cats,Sexual Content,Mature,Female Protagonist,NSFW,Nudity,Anime,RPG,Indie,Casual,Simulation,FPS,Psychological Horror,Puzzle,Visual Novel"
RDS - The Official Drift Videogame,https://store.steampowered.com/app/934930/RDS__The_Official_Drift_Videogame/?snr=1_7_7_7000_150_53,"Racing,Simulation,Sports,Automobile Sim,Driving,Multiplayer,VR"
Hired Ops,https://store.steampowered.com/app/374280/Hired_Ops/?snr=1_7_7_7000_150_53,"FPS,Multiplayer,Free to Play,Action,Shooter,Modern,Massively Multiplayer,First-Person,Early Access,Singleplayer,Military,Controller,Atmospheric,Co-op,PvP,Exploration,Blood,6DOF,Choices Matter,Choose Your Own Adventure"
"Love, Sam",https://store.steampowered.com/app/1073820/Love_Sam/?snr=1_7_7_7000_150_53,"Indie,Violent,Adventure,Horror,Psychological Horror,Supernatural,Story Rich,LGBTQ+"
Gizmos: Steampunk Nonograms,https://store.steampowered.com/app/1207310/Gizmos_Steampunk_Nonograms/?snr=1_7_7_7000_150_53,"Casual,Strategy,Indie,Puzzle,Logic,2D,Beautiful,Atmospheric,Family Friendly,Relaxing,Steampunk,Singleplayer,Great Soundtrack,Difficult,Education,Cute,Colorful,Alternate History,Aliens,Space"
Alien Shooter - Last Hope,https://store.steampowered.com/app/951530/Alien_Shooter__Last_Hope/?snr=1_7_7_7000_150_53,"Arena Shooter,Action,RPG,Shoot 'Em Up,Shooter,PvE,Gore,Action RPG,Arcade,Isometric,Third Person,Aliens,Indie,Sci-fi,Singleplayer"
Knock on the Coffin Lid,https://store.steampowered.com/app/1232580/Knock_on_the_Coffin_Lid/?snr=1_7_7_7000_150_53,"Roguelike Deckbuilder,Card Battler,Indie,Card Game,Deckbuilding,Roguelike,Roguelite,Early Access,Turn-Based,Replay Value,Singleplayer,RPG,Story Rich,2D,Atmospheric,Adventure,Difficult,Perma Death,Tactical,Strategy"
The Last Saintess,https://store.steampowered.com/app/2280540/The_Last_Saintess/?snr=1_7_7_7000_150_53,"Simulation,Strategy,Tower Defense,3D,Roguelite,Female Protagonist,Medieval,Magic,Dark,Singleplayer,Sexual Content"
鬼谷八荒 Tale of Immortal,https://store.steampowered.com/app/1468810/_Tale_of_Immortal/?snr=1_7_7_7000_150_53,"Tactical RPG,Management,Singleplayer,Mythology,Sandbox,Simulation,RPG,Choose Your Own Adventure,Dating Sim,Action,Adventure,Exploration,2D,Sexual Content,Fantasy,Action RPG,Action-Adventure,Hand-drawn,Story Rich,Strategy RPG"
Mist Survival,https://store.steampowered.com/app/914620/Mist_Survival/?snr=1_7_7_7000_150_53,"Survival,Open World,Open World Survival Craft,Zombies,Singleplayer,Base Building,Crafting,Sandbox,Adventure,Early Access,Survival Horror,Action,First-Person,Simulation,Violent,Indie,Horror,Nudity,FPS,Gore"
Terra Invicta,https://store.steampowered.com/app/1176470/Terra_Invicta/?snr=1_7_7_7000_150_53,"Strategy,Simulation,Grand Strategy,Space,Sci-fi,Historical,4X,War,Tactical,Management,Sandbox,RTS,Military,Real-Time with Pause,Singleplayer,Moddable,Economy,Building,Atmospheric,Early Access"
City Climber,https://store.steampowered.com/app/538840/City_Climber/?snr=1_7_7_7000_150_53,"Difficult,Psychological Horror,Singleplayer,Physics,Funny,Horror,Platformer,Indie,Casual,Action,Adventure,Simulation,Sports,Comedy,Parkour,Local Co-Op,Puzzle,Local Multiplayer,4 Player Local,Precision Platformer"
Lucius III,https://store.steampowered.com/app/513290/Lucius_III/?snr=1_7_7_7000_150_53,"Adventure,Gore,Violent,Nudity,Indie,Horror,Villain Protagonist,Dark,Demons,Puzzle,Singleplayer,Psychological Horror,Action,Atmospheric,Third Person,Open World"
Starbase,https://store.steampowered.com/app/454120/Starbase/?snr=1_7_7_7000_150_53,"Open World,Building,Massively Multiplayer,Space Sim,Simulation,Sandbox,Space,Sci-fi,Action,Early Access,FPS,Crafting,Voxel,Destruction,Programming,Robots,Exploration,Multiplayer,Open World Survival Craft,First-Person"
Leisure Suit Larry - Wet Dreams Dry Twice,https://store.steampowered.com/app/1373430/Leisure_Suit_Larry__Wet_Dreams_Dry_Twice/?snr=1_7_7_7000_150_53,"Point & Click,Adventure,Sexual Content,Comedy,Puzzle,2D,Retro,Nudity,Story Rich,Cartoon,Cartoony,LGBTQ+,Romance,Atmospheric,Singleplayer,Mature,Linear,Casual,Funny,Old School"
POSTAL: Brain Damaged,https://store.steampowered.com/app/1359980/POSTAL_Brain_Damaged/?snr=1_7_7_7000_150_53,"Funny,Comedy,Memes,FPS,Action,Shooter,Gore,Soundtrack,Fast-Paced,First-Person,Retro,Violent,Horror,1990's,Old School,Psychedelic,Stylized,Singleplayer,Arcade,Atmospheric"
Genital Jousting,https://store.steampowered.com/app/469820/Genital_Jousting/?snr=1_7_7_7000_150_53,"Sexual Content,Nudity,Comedy,NSFW,Multiplayer,Action,Indie,Funny,Memes,Mature,Local Multiplayer,Story Rich,Cute,Co-op,Great Soundtrack,Local Co-Op,Casual,Illuminati,Violent,LGBTQ+"
Town of Salem 2,https://store.steampowered.com/app/2140510/Town_of_Salem_2/?snr=1_7_7_7000_150_54,"Strategy,RPG,PvP,Casual,Social Deduction,Conversation,Strategy RPG,Cartoony,Fantasy,Early Access,Werewolves,Magic,Mystery,Multiplayer,Indie,Cartoon,Supernatural"
Pechka: Historical Story Adventure,https://store.steampowered.com/app/2210700/Pechka_Historical_Story_Adventure/?snr=1_7_7_7000_150_54,"Text-Based,Lore-Rich,Narrative,Story Rich,Multiple Endings,Historical,Dark,Philosophical,Point & Click,Adventure,Conversation,Drama,Exploration,Cartoony,Anime,Visual Novel,Choices Matter,Interactive Fiction,2D,Atmospheric"
First Class Trouble,https://store.steampowered.com/app/953880/First_Class_Trouble/?snr=1_7_7_7000_150_54,"Social Deduction,Funny,Survival,Difficult,Multiplayer,Dark Humor,Online Co-Op,3D,Party Game,Third Person,Casual,PvP,Co-op,Action,Retro,Space Sim,Minigames,Robots,Conspiracy,Party"
The Cat Lady,https://store.steampowered.com/app/253110/The_Cat_Lady/?snr=1_7_7_7000_150_54,"Horror,Adventure,Story Rich,Indie,Female Protagonist,Psychological Horror,Point & Click,Dark,Atmospheric,Mature,Great Soundtrack,Psychological,Singleplayer,Drama,Emotional,Cats,Surreal,Puzzle,Exploration,Detective"
Shadowrun Returns,https://store.steampowered.com/app/234650/Shadowrun_Returns/?snr=1_7_7_7000_150_54,"RPG,Cyberpunk,Turn-Based,Isometric,Sci-fi,Indie,Strategy,Singleplayer,Tactical,Adventure,Moddable,Kickstarter,CRPG,Story Rich,Fantasy,Atmospheric,Crowdfunded,Dystopian,Turn-Based Strategy,Female Protagonist"
Post Void,https://store.steampowered.com/app/1285670/Post_Void/?snr=1_7_7_7000_150_54,"Psychedelic,FPS,Fast-Paced,Action Roguelike,Difficult,First-Person,Shooter,Singleplayer,Surreal,Action,Arcade,Violent,Retro,Pixel Graphics,Score Attack,Procedural Generation,Colorful,1990's,Old School,Tutorial"
Witchtastic,https://store.steampowered.com/app/1080010/Witchtastic/?snr=1_7_7_7000_150_54,"Multiplayer,Online Co-Op,Local Co-Op,Co-op,Casual,Funny,Indie,Action,4 Player Local,Local Multiplayer,Family Friendly,Controller,Cute,Cooking,Comedy,Singleplayer,Difficult,Simulation,Colorful,Strategy"
Five Nights at Freddy's: Sister Location,https://store.steampowered.com/app/506610/Five_Nights_at_Freddys_Sister_Location/?snr=1_7_7_7000_150_54,"Horror,Survival Horror,Singleplayer,Robots,First-Person,Dark,Difficult,Survival,Strategy,Indie,Story Rich,Mystery,Psychological Horror,Atmospheric,Simulation,Lore-Rich,Memes,Funny,Adventure,Gore"
